run_number,w,t_naturalSubgrade,t_subgradeFill,t_baseAgg,t_baseAC,t_wearingAC,e_naturalSubgrade,density_naturalSubgrade,elasticModulus_naturalSubgrade,poissonsRatio_naturalSubgrade,density_subgradeFill,elasticModulus_subgradeFill,poissonsRatio_subgradeFill,density_baseAgg,elasticModulus_baseAgg,poissonsRatio_baseAgg,density_baseAC,elasticModulus_baseAC,poissonsRatio_baseAC,density_wearingAC,elasticModulus_wearingAC,poissonsRatio_wearingAC,tyrePressure,temperature,saturation,frictionAngle_naturalSubgrade,k_naturalSubgrade,dilationAngle_naturalSubgrade,yieldStress_naturalSubgrade,frictionAngle_subgradeFill,k_subgradeFill,dilationAngle_subgradeFill,yieldStress_subgradeFill,frictionAngle_baseAgg,k_baseAgg,dilationAngle_baseAgg,yieldStress_baseAgg
625,390.5352129,67.64725927,30.38955702,30.39055816,30.66352541,17.89580251,338.2161547,1.72E-09,43.05776771,0.466693576,1.91E-09,93.44062086,0.407893024,2.51E-09,3582.10765,0.196263953,1.04E-09,3755.84834,0.395996838,2.04E-09,1909.569638,0.336965666,86.0707027,46.71600711,0.983166171,25.40212108,0.830510353,5.806002655,4.956573344,32.20027125,0.860322949,6.452835989,6.378502676,36.04660798,0.880888707,29.42378257,7.435997062
626,398.3994764,41.6685659,38.26595609,34.04435318,39.18201035,11.56864742,385.2110843,1.64E-09,43.37406252,0.402025883,1.63E-09,84.79873576,0.405678636,2.51E-09,2966.505686,0.212231687,1.09E-09,4184.55161,0.357358161,2.14E-09,1981.901704,0.298053888,89.50374925,42.75618807,0.88755948,21.74672657,0.847940406,5.242521242,3.657039353,33.76710863,0.928653902,5.874219355,6.680039073,43.51377597,0.941170095,24.52102273,5.183085985
626,398.3994764,41.6685659,38.26595609,34.04435318,39.18201035,11.56864742,385.2110843,1.64E-09,43.37406252,0.402025883,1.63E-09,84.79873576,0.405678636,2.51E-09,2966.505686,0.212231687,1.09E-09,4184.55161,0.357358161,2.14E-09,1981.901704,0.298053888,89.50374925,42.75618807,0.88755948,21.74672657,0.847940406,5.242521242,3.657039353,33.76710863,0.928653902,5.874219355,6.680039073,43.51377597,0.941170095,24.52102273,5.183085985
627,375.75747,47.15877196,36.74228577,36.81157496,31.95316811,15.61457251,380.226866,1.58E-09,45.72426568,0.44607134,1.76E-09,88.67355814,0.376834212,2.16E-09,3013.683243,0.20989619,8.68E-10,4156.324,0.319658049,2.31E-09,1684.059896,0.301553848,95.09794749,42.25688789,0.579269306,25.41497525,0.908311176,4.284666722,3.240725608,37.07859418,0.890173622,5.048546908,5.420937967,38.1251295,0.997529298,20.23732494,4.985288001
627,375.75747,47.15877196,36.74228577,36.81157496,31.95316811,15.61457251,380.226866,1.58E-09,45.72426568,0.44607134,1.76E-09,88.67355814,0.376834212,2.16E-09,3013.683243,0.20989619,8.68E-10,4156.324,0.319658049,2.31E-09,1684.059896,0.301553848,95.09794749,42.25688789,0.579269306,25.41497525,0.908311176,4.284666722,3.240725608,37.07859418,0.890173622,5.048546908,5.420937967,38.1251295,0.997529298,20.23732494,4.985288001
628,306.1290367,69.14507723,37.54873518,39.38850237,38.46097496,11.55581751,334.5802199,1.58E-09,43.52306505,0.447622717,1.66E-09,97.70975602,0.358981486,2.01E-09,3473.182211,0.209431941,1.19E-09,3772.815549,0.305447689,2.15E-09,1694.605547,0.297644108,80.14967125,46.9806011,0.42154416,21.35261279,0.833432539,7.95343183,3.52481754,33.94648261,0.987857059,3.310934058,5.668902319,35.29038989,0.900603045,27.92552566,4.927414361
628,306.1290367,69.14507723,37.54873518,39.38850237,38.46097496,11.55581751,334.5802199,1.58E-09,43.52306505,0.447622717,1.66E-09,97.70975602,0.358981486,2.01E-09,3473.182211,0.209431941,1.19E-09,3772.815549,0.305447689,2.15E-09,1694.605547,0.297644108,80.14967125,46.9806011,0.42154416,21.35261279,0.833432539,7.95343183,3.52481754,33.94648261,0.987857059,3.310934058,5.668902319,35.29038989,0.900603045,27.92552566,4.927414361
629,397.4721669,40.27900029,36.62619326,39.87288302,33.25591258,19.5673747,361.2345088,1.61E-09,45.01334371,0.457604687,1.78E-09,87.53573996,0.443419531,2.55E-09,3702.327806,0.180917389,1.09E-09,3880.967425,0.374954086,2.13E-09,1603.727284,0.296290541,92.79193007,44.44500134,0.484646018,28.34409771,0.979982077,3.290673556,2.43837175,35.68455242,0.86718991,6.978506873,5.225760763,44.34098148,0.836138345,25.98892222,7.001728734
629,397.4721669,40.27900029,36.62619326,39.87288302,33.25591258,19.5673747,361.2345088,1.61E-09,45.01334371,0.457604687,1.78E-09,87.53573996,0.443419531,2.55E-09,3702.327806,0.180917389,1.09E-09,3880.967425,0.374954086,2.13E-09,1603.727284,0.296290541,92.79193007,44.44500134,0.484646018,28.34409771,0.979982077,3.290673556,2.43837175,35.68455242,0.86718991,6.978506873,5.225760763,44.34098148,0.836138345,25.98892222,7.001728734
630,350.5750549,68.80061469,31.26744338,34.44080784,35.30081027,15.82866992,335.9108452,1.62E-09,46.19329153,0.445237101,1.71E-09,93.65871406,0.380646765,2.02E-09,3278.472208,0.204632541,9.89E-10,3570.947442,0.364760381,2.12E-09,1874.657005,0.262885007,110.9489123,41.26921612,0.259529331,21.91463197,0.949506955,3.560539747,4.343082536,34.30707645,0.911937833,7.692633816,4.759977394,40.05195904,0.888187633,26.11488906,4.060739754
630,350.5750549,68.80061469,31.26744338,34.44080784,35.30081027,15.82866992,335.9108452,1.62E-09,46.19329153,0.445237101,1.71E-09,93.65871406,0.380646765,2.02E-09,3278.472208,0.204632541,9.89E-10,3570.947442,0.364760381,2.12E-09,1874.657005,0.262885007,110.9489123,41.26921612,0.259529331,21.91463197,0.949506955,3.560539747,4.343082536,34.30707645,0.911937833,7.692633816,4.759977394,40.05195904,0.888187633,26.11488906,4.060739754
631,352.6952225,52.73823582,33.99069216,39.38353628,32.74969368,19.27984109,358.3593339,1.59E-09,44.1739374,0.404073166,1.82E-09,92.16733779,0.352735163,2.09E-09,3460.28174,0.186036846,9.08E-10,4038.886484,0.327247841,2.22E-09,1732.108697,0.321002855,114.4153931,46.86513863,0.802958751,21.94020341,0.881393428,5.914031927,2.321418369,38.0988144,0.8927974,5.840739093,6.014191424,44.12173336,0.96157066,21.8005248,6.564724685
631,352.6952225,52.73823582,33.99069216,39.38353628,32.74969368,19.27984109,358.3593339,1.59E-09,44.1739374,0.404073166,1.82E-09,92.16733779,0.352735163,2.09E-09,3460.28174,0.186036846,9.08E-10,4038.886484,0.327247841,2.22E-09,1732.108697,0.321002855,114.4153931,46.86513863,0.802958751,21.94020341,0.881393428,5.914031927,2.321418369,38.0988144,0.8927974,5.840739093,6.014191424,44.12173336,0.96157066,21.8005248,6.564724685
632,306.6709467,40.00892925,35.6869344,34.64306965,38.33202641,18.64425992,313.4154646,1.62E-09,48.71915603,0.404627193,1.94E-09,88.57639651,0.418250138,2.05E-09,3303.243993,0.202274294,1.15E-09,4273.093675,0.302460948,2.16E-09,1958.959672,0.314278921,99.19473071,41.96898083,0.036808137,24.65709743,0.913354825,3.45166877,3.681836245,34.53837946,0.846169691,5.729245353,6.808029694,42.2375525,0.891262426,25.57338095,7.745711365
632,306.6709467,40.00892925,35.6869344,34.64306965,38.33202641,18.64425992,313.4154646,1.62E-09,48.71915603,0.404627193,1.94E-09,88.57639651,0.418250138,2.05E-09,3303.243993,0.202274294,1.15E-09,4273.093675,0.302460948,2.16E-09,1958.959672,0.314278921,99.19473071,41.96898083,0.036808137,24.65709743,0.913354825,3.45166877,3.681836245,34.53837946,0.846169691,5.729245353,6.808029694,42.2375525,0.891262426,25.57338095,7.745711365
633,313.058513,47.18443041,31.24574036,38.21602018,38.17394138,14.51049191,386.6743123,1.64E-09,47.27772125,0.413245014,1.64E-09,89.40055979,0.362332415,2.20E-09,3740.172007,0.180092001,9.16E-10,3855.166055,0.35741221,2.29E-09,1664.796716,0.306639791,94.67434192,43.48535008,0.856154412,21.22528236,0.852467153,7.234184187,3.799045584,36.03155398,0.958106804,5.99470008,3.767276106,38.04649178,0.889531505,27.84243988,7.206957819
633,313.058513,47.18443041,31.24574036,38.21602018,38.17394138,14.51049191,386.6743123,1.64E-09,47.27772125,0.413245014,1.64E-09,89.40055979,0.362332415,2.20E-09,3740.172007,0.180092001,9.16E-10,3855.166055,0.35741221,2.29E-09,1664.796716,0.306639791,94.67434192,43.48535008,0.856154412,21.22528236,0.852467153,7.234184187,3.799045584,36.03155398,0.958106804,5.99470008,3.767276106,38.04649178,0.889531505,27.84243988,7.206957819
634,398.5252453,68.50610805,37.84226851,36.17390414,35.27190396,10.38893528,323.487447,1.59E-09,43.48796821,0.467340065,1.79E-09,95.28812425,0.410722972,2.02E-09,3606.504309,0.182169051,9.34E-10,4027.143445,0.345842936,2.27E-09,1700.920714,0.264719865,90.3089159,43.37171915,0.234670847,26.07681867,0.794088465,6.674629901,3.95943211,37.50458968,0.804545334,4.755396959,3.555495949,39.34078441,0.966818089,27.92423896,7.237645927
634,398.5252453,68.50610805,37.84226851,36.17390414,35.27190396,10.38893528,323.487447,1.59E-09,43.48796821,0.467340065,1.79E-09,95.28812425,0.410722972,2.02E-09,3606.504309,0.182169051,9.34E-10,4027.143445,0.345842936,2.27E-09,1700.920714,0.264719865,90.3089159,43.37171915,0.234670847,26.07681867,0.794088465,6.674629901,3.95943211,37.50458968,0.804545334,4.755396959,3.555495949,39.34078441,0.966818089,27.92423896,7.237645927
635,315.7109229,56.81303155,34.05480404,30.0442278,32.73670761,18.77685963,304.3095817,1.65E-09,46.97361343,0.454018804,1.80E-09,96.27779716,0.402048866,2.38E-09,2844.752623,0.207797351,9.25E-10,4139.50532,0.34586124,2.09E-09,1888.724295,0.336458671,91.00311654,47.27306889,0.506323302,24.82924124,0.812305103,5.319325441,4.046608605,30.6363283,0.93048509,6.589584951,4.976662287,42.25967931,0.879974126,26.78912051,6.622425276
635,315.7109229,56.81303155,34.05480404,30.0442278,32.73670761,18.77685963,304.3095817,1.65E-09,46.97361343,0.454018804,1.80E-09,96.27779716,0.402048866,2.38E-09,2844.752623,0.207797351,9.25E-10,4139.50532,0.34586124,2.09E-09,1888.724295,0.336458671,91.00311654,47.27306889,0.506323302,24.82924124,0.812305103,5.319325441,4.046608605,30.6363283,0.93048509,6.589584951,4.976662287,42.25967931,0.879974126,26.78912051,6.622425276
636,300.8068307,74.11545222,31.04227958,34.14982167,36.66492385,15.66072777,365.8307961,1.63E-09,44.01709432,0.407947877,1.77E-09,81.34027157,0.424579551,2.01E-09,3581.40426,0.201475987,1.09E-09,4374.523398,0.398057276,2.37E-09,1767.690376,0.32582201,88.58810441,43.11750351,0.109804206,27.85331345,0.956189205,5.976418217,2.991440528,32.1122209,0.795207603,5.041784447,6.209604473,36.08884279,0.994392054,21.27683088,7.753803105
636,300.8068307,74.11545222,31.04227958,34.14982167,36.66492385,15.66072777,365.8307961,1.63E-09,44.01709432,0.407947877,1.77E-09,81.34027157,0.424579551,2.01E-09,3581.40426,0.201475987,1.09E-09,4374.523398,0.398057276,2.37E-09,1767.690376,0.32582201,88.58810441,43.11750351,0.109804206,27.85331345,0.956189205,5.976418217,2.991440528,32.1122209,0.795207603,5.041784447,6.209604473,36.08884279,0.994392054,21.27683088,7.753803105
637,372.5195903,70.16611253,38.11554913,38.33356149,34.38252442,17.31022569,378.609999,1.70E-09,48.11511966,0.405533802,1.61E-09,91.82093193,0.44844604,2.18E-09,2998.179045,0.21121974,1.06E-09,4226.942961,0.373323983,2.03E-09,1808.470673,0.280311188,93.60510614,41.88213641,0.463419511,26.58511508,0.827412359,6.645485059,2.874154549,36.30681237,0.976435397,3.889522431,6.770964809,43.52637603,0.869423355,26.06106954,4.023076727
637,372.5195903,70.16611253,38.11554913,38.33356149,34.38252442,17.31022569,378.609999,1.70E-09,48.11511966,0.405533802,1.61E-09,91.82093193,0.44844604,2.18E-09,2998.179045,0.21121974,1.06E-09,4226.942961,0.373323983,2.03E-09,1808.470673,0.280311188,93.60510614,41.88213641,0.463419511,26.58511508,0.827412359,6.645485059,2.874154549,36.30681237,0.976435397,3.889522431,6.770964809,43.52637603,0.869423355,26.06106954,4.023076727
638,300.4572754,76.12159092,35.95005458,36.91538191,30.18562842,14.63866675,317.442136,1.65E-09,43.39430925,0.471721044,1.81E-09,86.81088781,0.402575591,2.39E-09,3627.355086,0.215528767,1.13E-09,3897.71576,0.311204099,2.21E-09,1747.931774,0.32312575,91.69162539,48.30790152,0.917690559,27.613483,0.874873497,4.661630131,2.59514789,37.70348676,0.88403591,4.863804087,4.419790861,44.57585919,0.88950388,21.46961861,4.049638094
638,300.4572754,76.12159092,35.95005458,36.91538191,30.18562842,14.63866675,317.442136,1.65E-09,43.39430925,0.471721044,1.81E-09,86.81088781,0.402575591,2.39E-09,3627.355086,0.215528767,1.13E-09,3897.71576,0.311204099,2.21E-09,1747.931774,0.32312575,91.69162539,48.30790152,0.917690559,27.613483,0.874873497,4.661630131,2.59514789,37.70348676,0.88403591,4.863804087,4.419790861,44.57585919,0.88950388,21.46961861,4.049638094
639,312.7213192,61.97056068,30.63061633,32.02461538,36.86389311,15.32891031,316.5994356,1.50E-09,41.18833866,0.470139108,1.89E-09,95.51805706,0.40574312,2.32E-09,3724.113863,0.211093484,1.14E-09,3916.79404,0.396142026,2.24E-09,1957.184051,0.279341648,93.29158676,41.12222854,0.410460261,20.5441722,0.899666184,4.491055533,3.362035302,31.97393295,0.853914272,6.02371065,6.773060574,43.63635029,0.951804814,24.09658453,4.854468323
639,312.7213192,61.97056068,30.63061633,32.02461538,36.86389311,15.32891031,316.5994356,1.50E-09,41.18833866,0.470139108,1.89E-09,95.51805706,0.40574312,2.32E-09,3724.113863,0.211093484,1.14E-09,3916.79404,0.396142026,2.24E-09,1957.184051,0.279341648,93.29158676,41.12222854,0.410460261,20.5441722,0.899666184,4.491055533,3.362035302,31.97393295,0.853914272,6.02371065,6.773060574,43.63635029,0.951804814,24.09658453,4.854468323
640,397.2337864,56.93076755,31.62628818,39.74253965,39.26127475,18.18385055,333.061937,1.66E-09,45.58055448,0.437307755,1.63E-09,96.8438447,0.366735979,2.31E-09,3013.671518,0.210594317,1.13E-09,3785.460653,0.335165765,2.29E-09,1953.618739,0.341888217,81.00179362,42.07347129,0.779968639,25.14607756,0.990282971,5.849095892,2.157893142,32.87600601,0.879788455,3.436936252,5.397044067,41.65976201,0.928005939,28.51287045,6.012777155
640,397.2337864,56.93076755,31.62628818,39.74253965,39.26127475,18.18385055,333.061937,1.66E-09,45.58055448,0.437307755,1.63E-09,96.8438447,0.366735979,2.31E-09,3013.671518,0.210594317,1.13E-09,3785.460653,0.335165765,2.29E-09,1953.618739,0.341888217,81.00179362,42.07347129,0.779968639,25.14607756,0.990282971,5.849095892,2.157893142,32.87600601,0.879788455,3.436936252,5.397044067,41.65976201,0.928005939,28.51287045,6.012777155
641,332.8666524,73.61869746,38.05224341,36.9605196,36.50863304,18.2177318,308.9387431,1.56E-09,42.04265283,0.419755584,1.85E-09,93.21508554,0.394314873,2.21E-09,2954.409913,0.209324794,1.06E-09,3741.216857,0.35726067,2.36E-09,1691.523991,0.281142391,111.0890388,43.70538648,0.641089603,28.83118567,0.878619618,5.291595136,2.268524192,38.58236814,0.80941191,6.270022607,3.172931363,40.51809201,0.86327802,22.385865,4.556834949
641,332.8666524,73.61869746,38.05224341,36.9605196,36.50863304,18.2177318,308.9387431,1.56E-09,42.04265283,0.419755584,1.85E-09,93.21508554,0.394314873,2.21E-09,2954.409913,0.209324794,1.06E-09,3741.216857,0.35726067,2.36E-09,1691.523991,0.281142391,111.0890388,43.70538648,0.641089603,28.83118567,0.878619618,5.291595136,2.268524192,38.58236814,0.80941191,6.270022607,3.172931363,40.51809201,0.86327802,22.385865,4.556834949
642,381.3141017,53.57534319,37.51920577,34.09692046,32.13279589,11.41724393,361.9070492,1.76E-09,48.00647262,0.406513924,1.84E-09,89.58358753,0.383772823,2.21E-09,3697.849756,0.188809486,9.68E-10,3893.30013,0.37264469,2.01E-09,1931.226736,0.279035647,108.3796732,47.59867355,0.232608811,21.68089282,0.975387507,6.938025921,3.061401233,38.31878527,0.824771478,4.459339021,4.952104479,39.95318851,0.821699547,23.24793131,6.470407013
642,381.3141017,53.57534319,37.51920577,34.09692046,32.13279589,11.41724393,361.9070492,1.76E-09,48.00647262,0.406513924,1.84E-09,89.58358753,0.383772823,2.21E-09,3697.849756,0.188809486,9.68E-10,3893.30013,0.37264469,2.01E-09,1931.226736,0.279035647,108.3796732,47.59867355,0.232608811,21.68089282,0.975387507,6.938025921,3.061401233,38.31878527,0.824771478,4.459339021,4.952104479,39.95318851,0.821699547,23.24793131,6.470407013
643,362.4257321,79.30869233,38.53838084,34.45033159,31.0567453,10.0147386,304.564538,1.79E-09,44.9410831,0.408954884,1.83E-09,84.23669991,0.389386279,2.34E-09,2802.173483,0.196478552,1.07E-09,4335.390783,0.317865585,2.17E-09,1911.941847,0.264928824,116.328002,42.94535296,0.792553098,22.47875395,0.827983547,5.03874331,3.017462738,31.65268591,0.927466912,6.00041491,3.61554077,43.50202477,0.834983851,23.54429467,5.69577553
643,362.4257321,79.30869233,38.53838084,34.45033159,31.0567453,10.0147386,304.564538,1.79E-09,44.9410831,0.408954884,1.83E-09,84.23669991,0.389386279,2.34E-09,2802.173483,0.196478552,1.07E-09,4335.390783,0.317865585,2.17E-09,1911.941847,0.264928824,116.328002,42.94535296,0.792553098,22.47875395,0.827983547,5.03874331,3.017462738,31.65268591,0.927466912,6.00041491,3.61554077,43.50202477,0.834983851,23.54429467,5.69577553
644,369.9213427,44.49201339,37.56822934,38.08676212,34.12869618,10.61055204,307.4728957,1.49E-09,43.52575386,0.411518797,1.73E-09,89.11347335,0.41353849,2.29E-09,3329.166834,0.190047411,1.14E-09,3866.034595,0.328935358,2.09E-09,1878.21195,0.261374933,118.3601956,42.79334771,0.419818849,22.66777573,0.801464015,5.581299124,2.800907131,33.76402921,0.963785759,4.049196142,6.696954996,37.30860578,0.782371472,23.26534169,7.968118031
644,369.9213427,44.49201339,37.56822934,38.08676212,34.12869618,10.61055204,307.4728957,1.49E-09,43.52575386,0.411518797,1.73E-09,89.11347335,0.41353849,2.29E-09,3329.166834,0.190047411,1.14E-09,3866.034595,0.328935358,2.09E-09,1878.21195,0.261374933,118.3601956,42.79334771,0.419818849,22.66777573,0.801464015,5.581299124,2.800907131,33.76402921,0.963785759,4.049196142,6.696954996,37.30860578,0.782371472,23.26534169,7.968118031
645,322.3053121,52.01799642,35.89300243,32.62132878,30.53890141,16.26006139,360.3787052,1.54E-09,46.14026558,0.447092755,1.97E-09,87.11670148,0.413556533,2.47E-09,3234.54541,0.207691492,9.17E-10,4201.078054,0.34161208,2.20E-09,1948.568863,0.277659063,115.3374799,43.79919502,0.968321291,26.22773251,0.815792771,3.946345873,3.905769018,38.64726482,0.909152277,5.426782071,6.027919495,38.22904366,0.959259814,21.33846997,7.176165897
645,322.3053121,52.01799642,35.89300243,32.62132878,30.53890141,16.26006139,360.3787052,1.54E-09,46.14026558,0.447092755,1.97E-09,87.11670148,0.413556533,2.47E-09,3234.54541,0.207691492,9.17E-10,4201.078054,0.34161208,2.20E-09,1948.568863,0.277659063,115.3374799,43.79919502,0.968321291,26.22773251,0.815792771,3.946345873,3.905769018,38.64726482,0.909152277,5.426782071,6.027919495,38.22904366,0.959259814,21.33846997,7.176165897
646,371.5781803,73.32083395,32.24387989,34.7188226,39.75099302,18.88263659,311.0982527,1.79E-09,44.48345026,0.436379709,1.80E-09,94.06764425,0.449628366,2.12E-09,3176.041085,0.181905708,1.06E-09,4034.806967,0.32842019,2.16E-09,1646.164756,0.317485053,83.29736136,41.82787092,0.974874437,24.09313324,0.835240091,6.768608656,2.985732349,37.03725669,0.966162439,5.223411769,5.165760712,41.20228516,0.848870786,21.34236622,7.583039787
646,371.5781803,73.32083395,32.24387989,34.7188226,39.75099302,18.88263659,311.0982527,1.79E-09,44.48345026,0.436379709,1.80E-09,94.06764425,0.449628366,2.12E-09,3176.041085,0.181905708,1.06E-09,4034.806967,0.32842019,2.16E-09,1646.164756,0.317485053,83.29736136,41.82787092,0.974874437,24.09313324,0.835240091,6.768608656,2.985732349,37.03725669,0.966162439,5.223411769,5.165760712,41.20228516,0.848870786,21.34236622,7.583039787
647,392.0090713,48.7139197,37.9137818,39.03586765,36.22199385,18.10076369,372.9739404,1.75E-09,47.15875855,0.472481742,1.82E-09,80.46988753,0.39473054,2.37E-09,3185.206524,0.209479265,8.57E-10,4300.120002,0.301266742,2.07E-09,1943.359976,0.253395236,90.09689277,41.00422889,0.744112221,20.69332797,0.993353276,4.560772289,3.43176348,34.87306699,0.807911971,7.527092905,4.972862244,39.10389754,0.992342372,26.385679,4.122399729
647,392.0090713,48.7139197,37.9137818,39.03586765,36.22199385,18.10076369,372.9739404,1.75E-09,47.15875855,0.472481742,1.82E-09,80.46988753,0.39473054,2.37E-09,3185.206524,0.209479265,8.57E-10,4300.120002,0.301266742,2.07E-09,1943.359976,0.253395236,90.09689277,41.00422889,0.744112221,20.69332797,0.993353276,4.560772289,3.43176348,34.87306699,0.807911971,7.527092905,4.972862244,39.10389754,0.992342372,26.385679,4.122399729
648,316.7455278,59.07533243,33.73559005,36.61587016,30.4866951,15.84090884,364.3781489,1.66E-09,44.09108802,0.446774495,1.87E-09,86.24751658,0.370147366,2.20E-09,3592.236114,0.209247868,8.33E-10,3847.988677,0.37275669,2.19E-09,1733.074707,0.302332873,110.8275797,45.02601141,0.39924522,21.66114823,0.914679658,5.929219934,4.43905506,35.46246443,0.810543712,7.455517614,6.861010774,40.61034854,0.802509915,28.67768558,6.399864503
648,316.7455278,59.07533243,33.73559005,36.61587016,30.4866951,15.84090884,364.3781489,1.66E-09,44.09108802,0.446774495,1.87E-09,86.24751658,0.370147366,2.20E-09,3592.236114,0.209247868,8.33E-10,3847.988677,0.37275669,2.19E-09,1733.074707,0.302332873,110.8275797,45.02601141,0.39924522,21.66114823,0.914679658,5.929219934,4.43905506,35.46246443,0.810543712,7.455517614,6.861010774,40.61034854,0.802509915,28.67768558,6.399864503
649,319.7977684,57.7140537,36.57622615,30.86491008,36.04855628,14.96989421,343.4657268,1.68E-09,43.19053854,0.452511351,1.86E-09,83.8571118,0.428336057,2.40E-09,3605.161237,0.195753245,1.13E-09,3516.35037,0.324798136,2.01E-09,1867.481051,0.298829664,115.9899311,41.06965075,0.730865211,22.15909062,0.875986945,4.593277044,3.773324408,36.62753988,0.916793576,5.386672195,6.669763015,44.12822394,0.891179315,26.35299109,4.727469755
649,319.7977684,57.7140537,36.57622615,30.86491008,36.04855628,14.96989421,343.4657268,1.68E-09,43.19053854,0.452511351,1.86E-09,83.8571118,0.428336057,2.40E-09,3605.161237,0.195753245,1.13E-09,3516.35037,0.324798136,2.01E-09,1867.481051,0.298829664,115.9899311,41.06965075,0.730865211,22.15909062,0.875986945,4.593277044,3.773324408,36.62753988,0.916793576,5.386672195,6.669763015,44.12822394,0.891179315,26.35299109,4.727469755
650,312.0520711,57.53594213,39.54002575,36.13504354,37.93160888,19.8861003,395.0318482,1.47E-09,49.36420413,0.405682229,1.76E-09,88.20251104,0.39856133,2.35E-09,3509.050974,0.187342589,1.05E-09,4195.486611,0.337846896,2.00E-09,1822.83353,0.290609298,99.15634907,43.3840618,0.4133357,22.31224434,0.914652529,5.635484631,4.280377183,39.63059336,0.844659164,7.149906946,5.001487173,41.25311415,0.996380557,20.51503559,5.284756514
650,312.0520711,57.53594213,39.54002575,36.13504354,37.93160888,19.8861003,395.0318482,1.47E-09,49.36420413,0.405682229,1.76E-09,88.20251104,0.39856133,2.35E-09,3509.050974,0.187342589,1.05E-09,4195.486611,0.337846896,2.00E-09,1822.83353,0.290609298,99.15634907,43.3840618,0.4133357,22.31224434,0.914652529,5.635484631,4.280377183,39.63059336,0.844659164,7.149906946,5.001487173,41.25311415,0.996380557,20.51503559,5.284756514
651,360.177389,42.44953555,36.86790356,33.35854919,33.79300387,15.38492666,317.444386,1.60E-09,48.07190996,0.46313568,1.92E-09,84.74544144,0.357351596,2.15E-09,3023.810302,0.212426154,1.20E-09,3682.725933,0.33710994,2.38E-09,1760.717268,0.340884489,101.4163268,45.14026735,0.105559698,28.51540881,0.921888451,4.022737528,2.254984421,32.33159222,0.962153731,5.832901827,4.539377629,42.07794366,0.790058969,21.70771795,7.521968798
651,360.177389,42.44953555,36.86790356,33.35854919,33.79300387,15.38492666,317.444386,1.60E-09,48.07190996,0.46313568,1.92E-09,84.74544144,0.357351596,2.15E-09,3023.810302,0.212426154,1.20E-09,3682.725933,0.33710994,2.38E-09,1760.717268,0.340884489,101.4163268,45.14026735,0.105559698,28.51540881,0.921888451,4.022737528,2.254984421,32.33159222,0.962153731,5.832901827,4.539377629,42.07794366,0.790058969,21.70771795,7.521968798
652,344.7418961,49.44644346,36.12225522,36.51248445,32.69941183,17.04032139,339.6566386,1.45E-09,47.18232664,0.463358577,1.96E-09,91.04226037,0.42528891,2.17E-09,3670.820855,0.185447336,8.39E-10,3902.361674,0.393441316,2.11E-09,1759.104968,0.341043989,101.5145632,40.08261024,0.187291301,25.84019396,0.864460531,3.804670743,4.858437927,32.43853484,0.834450098,6.707372371,5.098758767,43.2223776,0.820407356,22.28442237,7.444183858
652,344.7418961,49.44644346,36.12225522,36.51248445,32.69941183,17.04032139,339.6566386,1.45E-09,47.18232664,0.463358577,1.96E-09,91.04226037,0.42528891,2.17E-09,3670.820855,0.185447336,8.39E-10,3902.361674,0.393441316,2.11E-09,1759.104968,0.341043989,101.5145632,40.08261024,0.187291301,25.84019396,0.864460531,3.804670743,4.858437927,32.43853484,0.834450098,6.707372371,5.098758767,43.2223776,0.820407356,22.28442237,7.444183858
653,367.2119062,69.16812969,39.67542066,38.13733129,37.33167309,15.63826292,385.0327808,1.56E-09,47.06503512,0.406864445,1.89E-09,92.59217297,0.421294868,2.45E-09,3295.600338,0.219101205,1.19E-09,4240.120064,0.3892161,2.16E-09,1837.77816,0.338085461,102.5250086,43.03577985,0.937125199,24.668181,0.877552791,5.905006305,4.757383039,36.24593717,0.972868075,6.082370768,4.78055273,35.88735353,0.785973732,23.49462761,5.554118912
653,367.2119062,69.16812969,39.67542066,38.13733129,37.33167309,15.63826292,385.0327808,1.56E-09,47.06503512,0.406864445,1.89E-09,92.59217297,0.421294868,2.45E-09,3295.600338,0.219101205,1.19E-09,4240.120064,0.3892161,2.16E-09,1837.77816,0.338085461,102.5250086,43.03577985,0.937125199,24.668181,0.877552791,5.905006305,4.757383039,36.24593717,0.972868075,6.082370768,4.78055273,35.88735353,0.785973732,23.49462761,5.554118912
654,367.1553928,64.52375052,39.25298031,33.05866776,35.85318034,13.10858056,305.3457895,1.72E-09,42.19308526,0.44873766,1.72E-09,95.46507598,0.370357112,2.21E-09,2904.970945,0.204892725,9.93E-10,3762.312998,0.373994485,2.02E-09,1644.067373,0.302889322,105.3345696,45.517199,0.690291336,23.44836275,0.807342769,7.933526822,3.205512231,37.15601983,0.927930787,7.727153116,6.264114262,42.11050823,0.935635621,20.33982557,5.869223542
654,367.1553928,64.52375052,39.25298031,33.05866776,35.85318034,13.10858056,305.3457895,1.72E-09,42.19308526,0.44873766,1.72E-09,95.46507598,0.370357112,2.21E-09,2904.970945,0.204892725,9.93E-10,3762.312998,0.373994485,2.02E-09,1644.067373,0.302889322,105.3345696,45.517199,0.690291336,23.44836275,0.807342769,7.933526822,3.205512231,37.15601983,0.927930787,7.727153116,6.264114262,42.11050823,0.935635621,20.33982557,5.869223542
